iter	Passed	Remaining
3247	9922	5352
3248	9925	5349
3249	9928	5346
3250	9931	5342
3251	9934	5339
3252	9937	5336
3253	9940	5333
3254	9943	5330
3255	9946	5327
3256	9949	5324
3257	9952	5321
3258	9955	5318
3259	9958	5315
3260	9961	5312
3261	9964	5309
3262	9967	5306
3263	9970	5303
3264	9974	5300
3265	9977	5297
3266	9980	5294
3267	9983	5291
3268	9986	5288
3269	9990	5285
3270	9993	5282
3271	9996	5279
3272	9999	5276
3273	10002	5272
3274	10005	5269
3275	10008	5266
3276	10010	5263
3277	10013	5260
3278	10016	5257
3279	10020	5254
3280	10022	5251
3281	10025	5248
3282	10028	5245
3283	10031	5242
3284	10034	5238
3285	10038	5235
3286	10041	5232
3287	10044	5229
3288	10047	5226
3289	10050	5223
3290	10053	5220
3291	10056	5217
3292	10059	5214
3293	10062	5211
3294	10064	5208
3295	10067	5205
3296	10071	5201
3297	10074	5198
3298	10077	5195
3299	10079	5192
3300	10083	5189
3301	10086	5186
3302	10089	5183
3303	10092	5180
3304	10095	5177
3305	10098	5174
3306	10100	5171
3307	10103	5167
3308	10106	5164
3309	10109	5161
3310	10112	5158
3311	10115	5155
3312	10118	5152
3313	10121	5149
3314	10124	5146
3315	10127	5143
3316	10130	5139
3317	10133	5136
3318	10136	5133
3319	10139	5130
3320	10142	5127
3321	10145	5124
3322	10148	5121
3323	10151	5118
3324	10154	5115
3325	10156	5112
3326	10159	5108
3327	10162	5105
3328	10165	5102
3329	10168	5099
3330	10171	5096
3331	10174	5093
3332	10177	5090
3333	10180	5087
3334	10183	5084
3335	10186	5081
3336	10189	5077
3337	10192	5074
3338	10195	5071
3339	10198	5068
3340	10201	5065
3341	10204	5062
3342	10207	5059
3343	10210	5056
3344	10213	5053
3345	10216	5050
3346	10219	5047
3347	10222	5044
3348	10225	5041
3349	10228	5037
3350	10231	5034
3351	10234	5031
3352	10237	5028
3353	10240	5025
3354	10243	5022
3355	10246	5019
3356	10249	5016
3357	10252	5013
3358	10255	5010
3359	10258	5007
3360	10261	5003
3361	10264	5000
3362	10267	4997
3363	10270	4994
3364	10273	4991
3365	10276	4988
3366	10279	4985
3367	10281	4982
3368	10284	4979
3369	10288	4976
3370	10291	4973
3371	10294	4970
3372	10297	4967
3373	10300	4963
3374	10303	4960
3375	10306	4957
3376	10308	4954
3377	10311	4951
3378	10314	4948
3379	10317	4945
3380	10320	4942
3381	10323	4939
3382	10326	4935
3383	10329	4932
3384	10332	4929
3385	10335	4926
3386	10338	4923
3387	10341	4920
3388	10344	4917
3389	10347	4914
3390	10350	4911
3391	10353	4907
3392	10355	4904
3393	10358	4901
3394	10361	4898
3395	10364	4895
3396	10367	4892
3397	10370	4889
3398	10373	4886
3399	10376	4883
3400	10379	4880
3401	10382	4876
3402	10385	4873
3403	10388	4870
3404	10391	4867
3405	10394	4864
3406	10397	4861
3407	10400	4858
3408	10403	4855
3409	10406	4852
3410	10409	4849
3411	10412	4846
3412	10415	4842
3413	10418	4839
3414	10421	4836
3415	10424	4833
3416	10427	4830
3417	10429	4827
3418	10432	4824
3419	10435	4821
3420	10438	4818
3421	10441	4815
3422	10444	4811
3423	10447	4808
3424	10450	4805
3425	10453	4802
3426	10456	4799
3427	10459	4796
3428	10462	4793
3429	10466	4790
3430	10469	4787
3431	10472	4784
3432	10475	4781
3433	10478	4778
3434	10481	4775
3435	10484	4772
3436	10487	4769
3437	10490	4766
3438	10493	4763
3439	10496	4759
3440	10499	4756
3441	10502	4753
3442	10505	4750
3443	10508	4747
3444	10511	4744
3445	10514	4741
3446	10517	4738
3447	10520	4735
3448	10523	4732
3449	10526	4729
3450	10529	4726
3451	10532	4723
3452	10535	4719
3453	10538	4716
3454	10541	4713
3455	10544	4710
3456	10547	4707
3457	10550	4704
3458	10552	4701
3459	10555	4698
3460	10558	4695
3461	10561	4692
3462	10564	4688
3463	10567	4685
3464	10570	4682
3465	10573	4679
3466	10576	4676
3467	10579	4673
3468	10582	4670
3469	10585	4667
3470	10587	4664
3471	10590	4660
3472	10593	4657
3473	10596	4654
3474	10599	4651
3475	10602	4648
3476	10605	4645
3477	10608	4642
3478	10611	4639
3479	10614	4636
3480	10617	4633
3481	10620	4629
3482	10623	4626
3483	10626	4623
3484	10629	4620
3485	10632	4617
3486	10634	4614
3487	10637	4611
3488	10640	4608
3489	10643	4605
3490	10646	4601
3491	10649	4598
3492	10652	4595
3493	10655	4592
3494	10658	4589
3495	10661	4586
3496	10664	4583
3497	10667	4580
3498	10670	4577
3499	10673	4574
3500	10676	4571
3501	10679	4568
3502	10682	4565
3503	10686	4562
3504	10689	4559
3505	10692	4556
3506	10695	4553
3507	10698	4550
3508	10701	4547
3509	10704	4544
3510	10707	4541
3511	10710	4538
3512	10713	4535
3513	10716	4531
3514	10719	4528
3515	10722	4525
3516	10725	4522
3517	10728	4519
3518	10731	4516
3519	10734	4513
3520	10737	4510
3521	10740	4507
3522	10743	4504
3523	10746	4501
3524	10749	4497
3525	10752	4494
3526	10755	4491
3527	10758	4488
3528	10760	4485
3529	10763	4482
3530	10766	4479
3531	10769	4476
3532	10772	4473
3533	10775	4470
3534	10778	4466
3535	10781	4463
3536	10785	4460
3537	10788	4457
3538	10791	4454
3539	10793	4451
3540	10796	4448
3541	10800	4445
3542	10803	4442
3543	10806	4439
3544	10809	4436
3545	10812	4433
3546	10815	4430
3547	10818	4427
3548	10821	4424
3549	10824	4421
3550	10827	4418
3551	10830	4415
3552	10833	4412
3553	10836	4409
3554	10839	4405
3555	10843	4403
3556	10846	4400
3557	10850	4397
3558	10854	4394
3559	10856	4391
3560	10859	4388
3561	10863	4385
3562	10865	4382
3563	10869	4379
3564	10872	4376
3565	10874	4373
3566	10878	4370
3567	10880	4366
3568	10883	4363
3569	10886	4360
3570	10889	4357
3571	10892	4354
3572	10895	4351
3573	10898	4348
3574	10901	4345
3575	10904	4342
3576	10907	4339
3577	10910	4336
3578	10913	4333
3579	10916	4329
3580	10919	4326
3581	10922	4323
3582	10925	4320
3583	10928	4317
3584	10931	4314
3585	10934	4311
3586	10936	4308
3587	10940	4305
3588	10943	4302
3589	10946	4299
3590	10949	4296
3591	10952	4293
3592	10955	4290
3593	10958	4286
3594	10961	4283
3595	10964	4280
3596	10967	4277
3597	10970	4274
3598	10973	4271
3599	10976	4268
3600	10980	4265
3601	10982	4262
3602	10985	4259
3603	10988	4256
3604	10991	4253
3605	10994	4250
3606	10997	4247
3607	11000	4244
3608	11003	4241
3609	11006	4238
3610	11009	4235
3611	11012	4231
3612	11015	4228
3613	11018	4225
3614	11021	4222
3615	11024	4219
3616	11027	4216
3617	11030	4213
3618	11033	4210
3619	11036	4207
3620	11039	4204
3621	11042	4201
3622	11045	4198
3623	11048	4194
3624	11051	4191
3625	11054	4188
3626	11057	4185
3627	11060	4182
3628	11063	4179
3629	11066	4176
3630	11069	4173
3631	11072	4170
3632	11075	4167
3633	11078	4164
3634	11081	4161
3635	11084	4158
3636	11088	4155
3637	11090	4152
3638	11094	4149
3639	11097	4146
3640	11100	4143
3641	11103	4140
3642	11106	4137
3643	11109	4134
3644	11112	4130
3645	11115	4127
3646	11118	4124
3647	11121	4121
3648	11124	4118
3649	11127	4115
3650	11130	4112
3651	11133	4109
3652	11136	4106
3653	11139	4103
3654	11142	4100
3655	11145	4097
3656	11148	4094
3657	11150	4090
3658	11153	4087
3659	11156	4084
3660	11159	4081
3661	11162	4078
3662	11165	4075
3663	11168	4072
3664	11171	4069
3665	11174	4066
3666	11177	4063
3667	11180	4060
3668	11183	4057
3669	11186	4053
3670	11189	4050
3671	11192	4047
3672	11195	4044
3673	11198	4041
3674	11201	4038
3675	11204	4035
3676	11207	4032
3677	11210	4029
3678	11213	4026
3679	11216	4023
3680	11219	4020
3681	11222	4017
3682	11225	4014
3683	11228	4011
3684	11232	4008
3685	11235	4005
3686	11238	4002
3687	11241	3998
3688	11244	3996
3689	11247	3992
3690	11250	3989
3691	11253	3986
3692	11256	3983
3693	11259	3980
3694	11262	3977
3695	11265	3974
3696	11268	3971
3697	11271	3968
3698	11274	3965
3699	11277	3962
3700	11280	3959
3701	11283	3956
3702	11286	3953
3703	11289	3950
3704	11292	3947
3705	11295	3943
3706	11298	3940
3707	11301	3937
3708	11304	3934
3709	11307	3931
3710	11310	3928
3711	11313	3925
3712	11316	3922
3713	11319	3919
3714	11322	3916
3715	11325	3913
3716	11328	3910
3717	11331	3907
3718	11334	3904
3719	11337	3900
3720	11340	3897
3721	11342	3894
3722	11345	3891
3723	11348	3888
3724	11351	3885
3725	11354	3882
3726	11357	3879
3727	11360	3876
3728	11363	3873
3729	11367	3870
3730	11370	3867
3731	11373	3864
3732	11376	3861
3733	11379	3858
3734	11382	3855
3735	11385	3852
3736	11389	3849
3737	11392	3846
3738	11395	3843
3739	11398	3840
3740	11401	3837
3741	11404	3833
3742	11407	3830
3743	11410	3827
3744	11413	3824
3745	11416	3821
3746	11419	3818
3747	11422	3815
3748	11425	3812
3749	11428	3809
3750	11431	3806
3751	11434	3803
3752	11438	3800
3753	11441	3797
3754	11444	3794
3755	11447	3791
3756	11450	3788
3757	11453	3785
3758	11456	3782
3759	11459	3779
3760	11462	3776
3761	11465	3773
3762	11468	3769
3763	11471	3766
3764	11474	3763
3765	11477	3760
3766	11480	3757
3767	11483	3754
3768	11486	3751
3769	11489	3748
3770	11492	3745
3771	11495	3742
3772	11498	3739
3773	11501	3736
3774	11504	3733
3775	11507	3730
3776	11510	3727
3777	11513	3724
3778	11516	3721
3779	11519	3717
3780	11522	3714
3781	11525	3711
3782	11528	3708
3783	11531	3705
3784	11534	3702
3785	11537	3699
3786	11540	3696
3787	11543	3693
3788	11546	3690
3789	11549	3687
3790	11552	3684
3791	11555	3681
3792	11558	3678
3793	11561	3675
3794	11564	3672
3795	11567	3669
3796	11570	3665
3797	11573	3662
3798	11576	3659
3799	11579	3656
3800	11582	3653
3801	11585	3650
3802	11588	3647
3803	11591	3644
3804	11594	3641
3805	11597	3638
3806	11600	3635
3807	11603	3632
3808	11606	3629
3809	11609	3626
3810	11612	3623
3811	11615	3620
3812	11618	3616
3813	11621	3613
3814	11624	3610
3815	11627	3607
3816	11630	3604
3817	11633	3601
3818	11636	3598
3819	11639	3595
3820	11642	3592
3821	11645	3589
3822	11648	3586
3823	11651	3583
3824	11654	3580
3825	11657	3576
3826	11660	3573
3827	11663	3570
3828	11666	3567
3829	11669	3564
3830	11672	3561
3831	11675	3558
3832	11678	3555
3833	11681	3552
3834	11683	3549
3835	11686	3546
3836	11689	3543
3837	11692	3540
3838	11695	3537
3839	11698	3533
3840	11701	3530
3841	11704	3527
3842	11707	3524
3843	11710	3521
3844	11713	3518
3845	11716	3515
3846	11719	3512
3847	11721	3509
3848	11724	3506
3849	11727	3503
3850	11730	3500
3851	11733	3496
3852	11736	3493
3853	11739	3490
3854	11742	3487
3855	11745	3484
3856	11748	3481
3857	11751	3478
3858	11754	3475
3859	11756	3472
3860	11759	3469
3861	11762	3466
3862	11765	3463
3863	11768	3459
3864	11771	3456
3865	11774	3453
3866	11777	3450
3867	11780	3447
3868	11783	3444
3869	11786	3441
3870	11789	3438
3871	11792	3435
3872	11795	3432
3873	11798	3429
3874	11801	3426
3875	11804	3423
3876	11807	3420
3877	11810	3417
3878	11813	3413
3879	11816	3410
3880	11819	3407
3881	11822	3404
3882	11825	3401
3883	11828	3398
3884	11831	3395
3885	11834	3392
3886	11837	3389
3887	11840	3386
3888	11843	3383
3889	11846	3380
3890	11849	3377
3891	11852	3374
3892	11855	3371
3893	11858	3368
3894	11861	3365
3895	11864	3361
3896	11867	3358
3897	11870	3355
3898	11873	3352
3899	11876	3349
3900	11879	3346
3901	11882	3343
3902	11885	3340
3903	11888	3337
3904	11891	3334
3905	11894	3331
3906	11897	3328
3907	11900	3325
3908	11903	3322
3909	11906	3319
3910	11910	3316
3911	11912	3313
3912	11915	3310
3913	11919	3307
3914	11922	3304
3915	11925	3301
3916	11928	3298
3917	11931	3294
3918	11934	3291
3919	11937	3288
3920	11940	3285
3921	11943	3282
3922	11946	3279
3923	11949	3276
3924	11952	3273
3925	11955	3270
3926	11958	3267
3927	11961	3264
3928	11964	3261
3929	11967	3258
3930	11970	3255
3931	11973	3252
3932	11976	3249
3933	11980	3246
3934	11983	3243
3935	11986	3240
3936	11989	3237
3937	11992	3234
3938	11995	3230
3939	11998	3227
3940	12001	3224
3941	12004	3221
3942	12007	3218
3943	12010	3215
3944	12013	3212
3945	12016	3209
3946	12019	3206
3947	12022	3203
3948	12025	3200
3949	12028	3197
3950	12031	3194
3951	12034	3191
3952	12037	3188
3953	12040	3185
3954	12043	3182
3955	12046	3179
3956	12050	3176
3957	12053	3173
3958	12056	3170
3959	12059	3167
3960	12062	3164
3961	12065	3161
3962	12068	3158
3963	12071	3154
3964	12074	3151
3965	12077	3148
3966	12080	3145
3967	12083	3142
3968	12086	3139
3969	12089	3136
3970	12092	3133
3971	12095	3130
3972	12098	3127
3973	12101	3124
3974	12104	3121
3975	12107	3118
3976	12110	3115
3977	12113	3112
3978	12116	3109
3979	12119	3106
3980	12122	3102
3981	12125	3099
3982	12128	3096
3983	12131	3093
3984	12134	3090
3985	12137	3087
3986	12140	3084
3987	12143	3081
3988	12146	3078
3989	12149	3075
3990	12152	3072
3991	12155	3069
3992	12158	3066
3993	12161	3063
3994	12164	3060
3995	12167	3056
3996	12170	3053
3997	12173	3050
3998	12176	3047
3999	12178	3044
4000	12181	3041
4001	12184	3038
4002	12187	3035
4003	12190	3032
4004	12193	3029
4005	12196	3026
4006	12199	3023
4007	12202	3020
4008	12205	3017
4009	12208	3014
4010	12211	3011
4011	12214	3008
4012	12217	3005
4013	12221	3002
4014	12226	2999
4015	12229	2996
4016	12233	2993
4017	12236	2990
4018	12239	2987
4019	12242	2984
4020	12245	2981
4021	12248	2978
4022	12251	2975
4023	12254	2972
4024	12257	2969
4025	12260	2966
4026	12263	2963
4027	12266	2959
4028	12269	2956
4029	12271	2953
4030	12274	2950
4031	12277	2947
4032	12280	2944
4033	12283	2941
4034	12286	2938
4035	12289	2935
4036	12292	2932
4037	12295	2929
4038	12298	2926
4039	12301	2923
4040	12304	2920
4041	12307	2917
4042	12310	2914
4043	12313	2910
4044	12316	2907
4045	12319	2904
4046	12322	2901
4047	12325	2898
4048	12328	2895
4049	12331	2892
4050	12334	2889
4051	12336	2886
4052	12339	2883
4053	12342	2880
4054	12345	2877
4055	12348	2874
4056	12351	2870
4057	12354	2867
4058	12357	2864
4059	12360	2861
4060	12363	2858
4061	12366	2855
4062	12369	2852
4063	12372	2849
4064	12374	2846
4065	12377	2843
4066	12380	2840
4067	12383	2837
4068	12386	2834
4069	12389	2831
4070	12392	2827
4071	12395	2824
4072	12398	2821
4073	12401	2818
4074	12404	2815
4075	12407	2812
4076	12410	2809
4077	12413	2806
4078	12416	2803
4079	12419	2800
4080	12422	2797
4081	12425	2794
4082	12428	2791
4083	12431	2788
4084	12433	2785
4085	12436	2782
4086	12439	2778
4087	12442	2775
4088	12445	2772
4089	12448	2769
4090	12451	2766
4091	12454	2763
4092	12457	2760
4093	12460	2757
4094	12463	2754
4095	12466	2751
4096	12470	2748
4097	12473	2745
4098	12475	2742
4099	12478	2739
4100	12481	2736
4101	12484	2733
4102	12487	2730
4103	12490	2726
4104	12493	2723
4105	12496	2720
4106	12499	2717
4107	12502	2714
4108	12505	2711
4109	12508	2708
4110	12511	2705
4111	12514	2702
4112	12517	2699
4113	12520	2696
4114	12523	2693
4115	12526	2690
4116	12529	2687
4117	12532	2684
4118	12535	2681
4119	12538	2678
4120	12541	2675
4121	12544	2672
4122	12547	2668
4123	12550	2665
4124	12553	2662
4125	12556	2659
4126	12559	2656
4127	12562	2653
4128	12565	2650
4129	12569	2647
4130	12572	2644
4131	12575	2641
4132	12578	2638
4133	12581	2635
4134	12584	2632
4135	12587	2629
4136	12590	2626
4137	12593	2623
4138	12597	2620
4139	12600	2617
4140	12603	2614
4141	12606	2611
4142	12609	2608
4143	12612	2605
4144	12615	2602
4145	12618	2599
4146	12621	2596
4147	12624	2593
4148	12627	2589
4149	12629	2586
4150	12633	2583
4151	12636	2580
4152	12639	2577
4153	12641	2574
4154	12645	2571
4155	12648	2568
4156	12651	2565
4157	12654	2562
4158	12657	2559
4159	12660	2556
4160	12663	2553
4161	12666	2550
4162	12669	2547
4163	12672	2544
4164	12675	2541
4165	12678	2538
4166	12681	2535
4167	12684	2532
4168	12687	2528
4169	12690	2526
4170	12694	2523
4171	12697	2519
4172	12700	2516
4173	12703	2513
4174	12706	2510
4175	12709	2507
4176	12712	2504
4177	12715	2501
4178	12718	2498
4179	12721	2495
4180	12724	2492
4181	12727	2489
4182	12730	2486
4183	12733	2483
4184	12736	2480
4185	12739	2477
4186	12742	2474
4187	12745	2471
4188	12748	2468
4189	12751	2465
4190	12754	2462
4191	12757	2459
4192	12760	2455
4193	12763	2452
4194	12766	2449
4195	12769	2446
4196	12772	2443
4197	12775	2440
4198	12778	2437
4199	12781	2434
4200	12784	2431
4201	12787	2428
4202	12790	2425
4203	12793	2422
4204	12796	2419
4205	12798	2416
4206	12801	2413
4207	12804	2410
4208	12807	2406
4209	12810	2403
4210	12813	2400
4211	12816	2397
4212	12819	2394
4213	12822	2391
4214	12825	2388
4215	12828	2385
4216	12831	2382
4217	12834	2379
4218	12837	2376
4219	12839	2373
4220	12842	2370
4221	12845	2367
4222	12848	2364
4223	12851	2360
4224	12854	2357
4225	12857	2354
4226	12860	2351
4227	12863	2348
4228	12866	2345
4229	12869	2342
4230	12872	2339
4231	12874	2336
4232	12877	2333
4233	12880	2330
4234	12883	2327
4235	12886	2324
4236	12889	2321
4237	12892	2318
4238	12895	2315
4239	12898	2311
4240	12901	2308
4241	12904	2305
4242	12907	2302
4243	12910	2299
4244	12913	2296
4245	12916	2293
4246	12918	2290
4247	12921	2287
4248	12924	2284
4249	12927	2281
4250	12930	2278
4251	12933	2275
4252	12936	2272
4253	12939	2269
4254	12942	2266
4255	12946	2263
4256	12948	2260
4257	12951	2257
4258	12954	2253
4259	12957	2250
4260	12960	2247
4261	12963	2244
4262	12966	2241
4263	12969	2238
4264	12972	2235
4265	12975	2232
4266	12978	2229
4267	12981	2226
4268	12984	2223
4269	12987	2220
4270	12989	2217
4271	12992	2214
4272	12995	2211
4273	12998	2208
4274	13001	2204
4275	13004	2201
4276	13007	2198
4277	13010	2195
4278	13012	2192
4279	13016	2189
4280	13018	2186
4281	13021	2183
4282	13024	2180
4283	13027	2177
4284	13030	2174
4285	13033	2171
4286	13036	2168
4287	13039	2165
4288	13042	2162
4289	13045	2158
4290	13047	2155
4291	13050	2152
4292	13053	2149
4293	13056	2146
4294	13059	2143
4295	13062	2140
4296	13065	2137
4297	13068	2134
4298	13071	2131
4299	13074	2128
4300	13077	2125
4301	13080	2122
4302	13083	2119
4303	13086	2116
4304	13089	2113
4305	13092	2110
4306	13095	2107
4307	13098	2103
4308	13101	2100
4309	13104	2097
4310	13107	2094
4311	13109	2091
4312	13112	2088
4313	13115	2085
4314	13119	2082
4315	13122	2079
4316	13125	2076
4317	13128	2073
4318	13131	2070
4319	13133	2067
4320	13136	2064
4321	13139	2061
4322	13142	2058
4323	13145	2055
4324	13148	2052
4325	13151	2049
4326	13154	2046
4327	13157	2042
4328	13160	2039
4329	13163	2036
4330	13166	2033
4331	13169	2030
4332	13172	2027
4333	13175	2024
4334	13178	2021
4335	13181	2018
4336	13184	2015
4337	13187	2012
4338	13190	2009
4339	13193	2006
4340	13196	2003
4341	13199	2000
4342	13202	1997
4343	13205	1994
4344	13208	1991
4345	13211	1988
4346	13214	1985
4347	13217	1982
4348	13220	1978
4349	13223	1975
4350	13226	1972
4351	13229	1969
4352	13232	1966
4353	13235	1963
4354	13238	1960
4355	13241	1957
4356	13244	1954
4357	13247	1951
4358	13250	1948
4359	13253	1945
4360	13256	1942
4361	13259	1939
4362	13262	1936
4363	13265	1933
4364	13268	1930
4365	13270	1927
4366	13273	1924
4367	13276	1920
4368	13279	1917
4369	13282	1914
4370	13285	1911
4371	13288	1908
4372	13291	1905
4373	13294	1902
4374	13297	1899
4375	13300	1896
4376	13303	1893
4377	13306	1890
4378	13309	1887
4379	13312	1884
4380	13315	1881
4381	13318	1878
4382	13321	1875
4383	13324	1872
4384	13327	1869
4385	13330	1866
4386	13333	1863
4387	13336	1860
4388	13339	1856
4389	13342	1853
4390	13345	1850
4391	13348	1847
4392	13351	1844
4393	13354	1841
4394	13357	1838
4395	13360	1835
4396	13362	1832
4397	13365	1829
4398	13368	1826
4399	13371	1823
4400	13374	1820
4401	13377	1817
4402	13380	1814
4403	13384	1811
4404	13387	1808
4405	13390	1805
4406	13393	1802
4407	13396	1799
4408	13399	1796
4409	13402	1793
4410	13405	1790
4411	13408	1786
4412	13411	1783
4413	13414	1780
4414	13417	1777
4415	13420	1774
4416	13423	1771
4417	13426	1768
4418	13429	1765
4419	13432	1762
4420	13435	1759
4421	13438	1756
4422	13441	1753
4423	13444	1750
4424	13447	1747
4425	13450	1744
4426	13453	1741
4427	13456	1738
4428	13459	1735
4429	13462	1732
4430	13466	1729
4431	13469	1726
4432	13472	1723
4433	13475	1720
4434	13478	1717
4435	13481	1714
4436	13484	1711
4437	13487	1707
4438	13490	1704
4439	13494	1701
4440	13497	1698
4441	13500	1695
4442	13503	1692
4443	13506	1689
4444	13509	1686
4445	13512	1683
4446	13515	1680
4447	13518	1677
4448	13521	1674
4449	13524	1671
4450	13528	1668
4451	13531	1665
4452	13534	1662
4453	13537	1659
4454	13540	1656
4455	13543	1653
4456	13546	1650
4457	13549	1647
4458	13552	1644
4459	13555	1641
4460	13558	1638
4461	13561	1635
4462	13564	1632
4463	13567	1629
4464	13570	1625
4465	13573	1622
4466	13576	1619
4467	13579	1616
4468	13582	1613
4469	13585	1610
4470	13588	1607
4471	13591	1604
4472	13594	1601
4473	13597	1598
4474	13600	1595
4475	13603	1592
4476	13606	1589
4477	13609	1586
4478	13612	1583
4479	13615	1580
4480	13618	1577
4481	13621	1574
4482	13624	1571
4483	13627	1568
4484	13629	1565
4485	13632	1562
4486	13635	1558
4487	13638	1555
4488	13641	1552
4489	13644	1549
4490	13647	1546
4491	13650	1543
4492	13653	1540
4493	13656	1537
4494	13659	1534
4495	13662	1531
4496	13665	1528
4497	13668	1525
4498	13671	1522
4499	13674	1519
4500	13677	1516
4501	13680	1513
4502	13683	1510
4503	13686	1507
4504	13689	1504
4505	13692	1501
4506	13694	1498
4507	13697	1494
4508	13700	1491
4509	13703	1488
4510	13706	1485
4511	13709	1482
4512	13712	1479
4513	13715	1476
4514	13718	1473
4515	13721	1470
4516	13724	1467
4517	13727	1464
4518	13730	1461
4519	13733	1458
4520	13736	1455
4521	13739	1452
4522	13742	1449
4523	13745	1446
4524	13748	1443
4525	13751	1440
4526	13754	1437
4527	13757	1434
4528	13760	1431
4529	13763	1427
4530	13765	1424
4531	13768	1421
4532	13771	1418
4533	13774	1415
4534	13777	1412
4535	13780	1409
4536	13783	1406
4537	13786	1403
4538	13789	1400
4539	13792	1397
4540	13795	1394
4541	13798	1391
4542	13801	1388
4543	13804	1385
4544	13807	1382
4545	13810	1379
4546	13813	1376
4547	13815	1373
4548	13818	1370
4549	13821	1367
4550	13825	1363
4551	13828	1360
4552	13831	1357
4553	13834	1354
4554	13837	1351
4555	13839	1348
4556	13842	1345
4557	13845	1342
4558	13848	1339
4559	13851	1336
4560	13854	1333
4561	13858	1330
4562	13861	1327
4563	13864	1324
4564	13867	1321
4565	13869	1318
4566	13872	1315
4567	13875	1312
4568	13878	1309
4569	13881	1306
4570	13884	1303
4571	13887	1300
4572	13890	1297
4573	13893	1293
4574	13896	1290
4575	13899	1287
4576	13902	1284
4577	13905	1281
4578	13908	1278
4579	13911	1275
4580	13914	1272
4581	13917	1269
4582	13919	1266
4583	13923	1263
4584	13926	1260
4585	13928	1257
4586	13931	1254
4587	13934	1251
4588	13937	1248
4589	13940	1245
4590	13943	1242
4591	13946	1239
4592	13949	1236
4593	13952	1233
4594	13955	1230
4595	13958	1226
4596	13961	1223
4597	13964	1220
4598	13967	1217
4599	13970	1214
4600	13973	1211
4601	13975	1208
4602	13978	1205
4603	13981	1202
4604	13984	1199
4605	13987	1196
4606	13990	1193
4607	13993	1190
4608	13996	1187
4609	13999	1184
4610	14002	1181
4611	14005	1178
4612	14008	1175
4613	14011	1172
4614	14014	1169
4615	14017	1166
4616	14021	1163
4617	14024	1160
4618	14026	1157
4619	14029	1153
4620	14032	1150
4621	14035	1147
4622	14038	1144
4623	14041	1141
4624	14044	1138
4625	14047	1135
4626	14050	1132
4627	14053	1129
4628	14056	1126
4629	14059	1123
4630	14061	1120
4631	14064	1117
4632	14067	1114
4633	14070	1111
4634	14073	1108
4635	14076	1105
4636	14079	1102
4637	14082	1099
4638	14085	1096
4639	14087	1093
4640	14090	1089
4641	14093	1086
4642	14096	1083
4643	14099	1080
4644	14102	1077
4645	14105	1074
4646	14108	1071
4647	14111	1068
4648	14114	1065
4649	14117	1062
4650	14120	1059
4651	14123	1056
4652	14127	1053
4653	14130	1050
4654	14133	1047
4655	14136	1044
4656	14139	1041
4657	14142	1038
4658	14145	1035
4659	14147	1032
4660	14150	1029
4661	14153	1026
4662	14156	1023
4663	14160	1020
4664	14163	1017
4665	14166	1014
4666	14169	1011
4667	14172	1007
4668	14175	1004
4669	14178	1001
4670	14181	998
4671	14184	995
4672	14187	992
4673	14190	989
4674	14193	986
4675	14196	983
4676	14199	980
4677	14202	977
4678	14205	974
4679	14208	971
4680	14211	968
4681	14214	965
4682	14217	962
4683	14220	959
4684	14223	956
4685	14226	953
4686	14229	950
4687	14232	947
4688	14235	944
4689	14238	941
4690	14241	938
4691	14244	935
4692	14247	932
4693	14250	928
4694	14253	925
4695	14256	922
4696	14259	919
4697	14262	916
4698	14265	913
4699	14268	910
4700	14271	907
4701	14274	904
4702	14277	901
4703	14280	898
4704	14283	895
4705	14286	892
4706	14289	889
4707	14292	886
4708	14295	883
4709	14298	880
4710	14301	877
4711	14304	874
4712	14307	871
4713	14310	868
4714	14313	865
4715	14316	862
4716	14319	859
4717	14322	856
4718	14325	853
4719	14328	849
4720	14331	846
4721	14334	843
4722	14336	840
4723	14339	837
4724	14343	834
4725	14346	831
4726	14348	828
4727	14352	825
4728	14355	822
4729	14358	819
4730	14361	816
4731	14364	813
4732	14367	810
4733	14369	807
4734	14372	804
4735	14375	801
4736	14378	798
4737	14381	795
4738	14384	792
4739	14387	789
4740	14390	786
4741	14393	783
4742	14396	780
4743	14399	777
4744	14402	774
4745	14405	770
4746	14408	767
4747	14411	764
4748	14414	761
4749	14418	758
4750	14421	755
4751	14424	752
4752	14427	749
4753	14430	746
4754	14432	743
4755	14436	740
4756	14438	737
4757	14441	734
4758	14444	731
4759	14447	728
4760	14450	725
4761	14453	722
4762	14456	719
4763	14459	716
4764	14462	713
4765	14465	710
4766	14468	707
4767	14471	704
4768	14474	701
4769	14477	698
4770	14480	695
4771	14483	691
4772	14485	688
4773	14488	685
4774	14491	682
4775	14494	679
4776	14497	676
4777	14500	673
4778	14503	670
4779	14506	667
4780	14509	664
4781	14512	661
4782	14515	658
4783	14518	655
4784	14521	652
4785	14524	649
4786	14527	646
4787	14530	643
4788	14533	640
4789	14536	637
4790	14539	634
4791	14542	631
4792	14545	628
4793	14548	625
4794	14551	622
4795	14554	619
4796	14557	616
4797	14560	613
4798	14563	609
4799	14566	606
4800	14569	603
4801	14572	600
4802	14575	597
4803	14578	594
4804	14581	591
4805	14584	588
4806	14587	585
4807	14590	582
4808	14593	579
4809	14595	576
4810	14598	573
4811	14601	570
4812	14604	567
4813	14607	564
4814	14610	561
4815	14613	558
4816	14616	555
