iter	MultiClass
2907	0.01732779806
2908	0.01731716076
2909	0.01730921629
2910	0.01729705149
2911	0.01728781981
2912	0.017273967
2913	0.0172648015
2914	0.01725867704
2915	0.01725202163
2916	0.01724463512
2917	0.01723547457
2918	0.017228957
2919	0.01721876759
2920	0.01721132138
2921	0.01720563417
2922	0.01720291798
2923	0.01719665114
2924	0.01718918116
2925	0.01717982885
2926	0.01716926224
2927	0.01716373678
2928	0.01715789134
2929	0.01715258154
2930	0.01714403343
2931	0.01713849357
2932	0.01713260888
2933	0.01712794881
2934	0.01712321085
2935	0.01711333127
2936	0.0171071206
2937	0.01709694016
2938	0.01709027347
2939	0.01708469644
2940	0.01707722965
2941	0.01707087113
2942	0.01706596115
2943	0.01705714701
2944	0.01704974146
2945	0.01704471623
2946	0.01703379409
2947	0.01702867739
2948	0.01702435065
2949	0.01700901877
2950	0.01700657083
2951	0.01699932252
2952	0.01699164905
2953	0.01698144618
2954	0.01697491299
2955	0.01696756525
2956	0.01696124851
2957	0.01695177445
2958	0.01694249639
2959	0.01693499369
2960	0.01693008172
2961	0.01692119725
2962	0.01691449017
2963	0.01691147396
2964	0.0169070942
2965	0.01690007215
2966	0.01689206501
2967	0.01688413378
2968	0.01687783532
2969	0.01687401164
2970	0.01686946096
2971	0.01686289044
2972	0.0168522937
2973	0.01684591613
2974	0.01683509716
2975	0.01682968841
2976	0.01682440526
2977	0.01681798068
2978	0.01680832447
2979	0.01680248029
2980	0.01679812562
2981	0.01679138158
2982	0.01678643241
2983	0.01677801814
2984	0.01677241203
2985	0.01676858039
2986	0.01676259804
2987	0.01675514206
2988	0.01674816644
2989	0.01673970069
2990	0.01672930196
2991	0.0167193194
2992	0.01671106907
2993	0.01670339494
2994	0.01669313355
2995	0.01668814186
2996	0.01667594043
2997	0.01666726539
2998	0.01665844461
2999	0.01665564723
3000	0.01664748124
3001	0.01664085722
3002	0.01663533665
3003	0.01662833111
3004	0.01662280659
3005	0.01661599028
3006	0.01660872471
3007	0.01660424966
3008	0.01659894956
3009	0.01658955455
3010	0.0165824094
3011	0.01657185426
3012	0.0165658892
3013	0.01655921859
3014	0.01655384524
3015	0.01655027068
3016	0.01654261058
3017	0.01653133679
3018	0.01652490369
3019	0.01652090414
3020	0.01651538872
3021	0.01651024441
3022	0.01650293356
3023	0.01649670364
3024	0.01649034818
3025	0.01648245292
3026	0.01647369175
3027	0.01646468386
3028	0.01645698583
3029	0.01645307329
3030	0.01644639065
3031	0.01643639417
3032	0.01643058775
3033	0.0164202657
3034	0.01641405826
3035	0.01640709839
3036	0.01639429613
3037	0.01638849099
3038	0.01638108754
3039	0.01637087294
3040	0.01636309016
3041	0.01635692873
3042	0.01634870229
3043	0.01634297924
3044	0.01633414279
3045	0.01632614875
3046	0.01632061292
3047	0.01631421441
3048	0.01630578262
3049	0.01629974905
3050	0.01628861852
3051	0.0162797444
3052	0.0162712774
3053	0.01626409365
3054	0.01626049172
3055	0.01625229564
3056	0.01624760848
3057	0.0162400656
3058	0.01623126701
3059	0.01622469825
3060	0.01621955255
3061	0.01621553243
3062	0.01621064652
3063	0.0161963316
3064	0.01619002042
3065	0.0161813262
3066	0.01617563943
3067	0.01616602446
3068	0.01616219119
3069	0.01615477119
3070	0.01614936409
3071	0.01614313504
3072	0.01613460446
3073	0.0161281612
3074	0.01612218152
3075	0.0161171582
3076	0.01611296013
3077	0.01610710409
3078	0.01610060127
3079	0.0160918316
3080	0.01608292557
3081	0.0160774413
3082	0.0160695409
3083	0.0160594754
3084	0.01605180391
3085	0.01604488511
3086	0.01603752406
3087	0.0160299818
3088	0.01602553879
3089	0.01601761577
3090	0.01600853085
3091	0.01599522627
3092	0.01598821237
3093	0.01598136252
3094	0.01597836412
3095	0.01597166955
3096	0.01596879853
3097	0.01595982107
3098	0.01594958899
3099	0.01594564063
3100	0.01593938414
3101	0.01593525471
3102	0.01593147007
3103	0.0159257819
3104	0.0159187383
3105	0.01591054896
3106	0.01590200646
3107	0.01589276987
3108	0.01588435756
3109	0.01588052957
3110	0.01587549581
3111	0.01586954274
3112	0.01586266248
3113	0.0158526026
3114	0.01584589125
3115	0.0158406015
3116	0.01583453836
3117	0.01583050076
3118	0.01582305872
3119	0.015816838
3120	0.01581256024
3121	0.0158036385
3122	0.0157987545
3123	0.01579317082
3124	0.01579082486
3125	0.01578597776
3126	0.01578128879
3127	0.01577726917
3128	0.01577253816
3129	0.01576018683
3130	0.01575479943
3131	0.01574818926
3132	0.01574213554
3133	0.01573800818
3134	0.01572937432
3135	0.01572098464
3136	0.01571255
3137	0.01570414358
3138	0.01569698356
3139	0.01569131583
3140	0.0156842951
3141	0.01567954461
3142	0.01567026608
3143	0.01566529223
3144	0.0156591594
3145	0.01565317982
3146	0.01564636454
3147	0.01563857815
3148	0.0156337066
3149	0.01562597535
3150	0.015619618
3151	0.01561224672
3152	0.01560636339
3153	0.0156015413
3154	0.01559679587
3155	0.01559216845
3156	0.01558420288
3157	0.01558066764
3158	0.01557236847
3159	0.015567941
3160	0.0155654134
3161	0.01556056147
3162	0.01555354833
3163	0.015547689
3164	0.01554179309
3165	0.01553624169
3166	0.01552983028
3167	0.0155262526
3168	0.01551865141
3169	0.01551191182
3170	0.01550814839
3171	0.01550137231
3172	0.01549744069
3173	0.01549324654
3174	0.01548728618
3175	0.01547986305
3176	0.01547389172
3177	0.01546970553
3178	0.01546298051
3179	0.0154523029
3180	0.01544819247
3181	0.01544135611
3182	0.01543114322
3183	0.01542710396
3184	0.01542111909
3185	0.01541681037
3186	0.01540987435
3187	0.01540308303
3188	0.0153972675
3189	0.01538932754
3190	0.01538180571
3191	0.0153760544
3192	0.01537142869
3193	0.01536860984
3194	0.01536428441
3195	0.01535958937
3196	0.01535599087
3197	0.01535341763
3198	0.01534644607
3199	0.01534040816
3200	0.01533349345
3201	0.01532928445
3202	0.0153251543
3203	0.01532065393
3204	0.01531159598
3205	0.01530542779
3206	0.01530053825
3207	0.01529729243
3208	0.01529061028
3209	0.01528669003
3210	0.01528079977
3211	0.01527584886
3212	0.01527055583
3213	0.01526319995
3214	0.01525763449
3215	0.01525260043
3216	0.01524586132
3217	0.01523791922
3218	0.01523317346
3219	0.01522464558
3220	0.01521919556
3221	0.01521465231
3222	0.01520818167
3223	0.01520221477
3224	0.01519663014
3225	0.01519033176
3226	0.01518599603
3227	0.01518001648
3228	0.0151756791
3229	0.01517165069
3230	0.01516539821
3231	0.01516007395
3232	0.01515133625
3233	0.01514370811
3234	0.0151372917
3235	0.01513136289
3236	0.01512259814
3237	0.01511585827
3238	0.01511027156
3239	0.01510365912
3240	0.01509819164
3241	0.01509194889
3242	0.01508630728
3243	0.01507991355
3244	0.01507518089
3245	0.01506573643
3246	0.01505996242
3247	0.01505769178
3248	0.0150519008
3249	0.01504858038
3250	0.01504531318
3251	0.01503891851
3252	0.0150318477
3253	0.01502483182
3254	0.01502045966
3255	0.01501332719
3256	0.01501136781
3257	0.0150087498
3258	0.01500539153
3259	0.01500095819
3260	0.01499527163
3261	0.01498921613
3262	0.01497838671
3263	0.0149737994
3264	0.01496966881
3265	0.01496478757
3266	0.01495971205
3267	0.01495513601
3268	0.01494719206
3269	0.01494083394
3270	0.01493618834
3271	0.01492974485
3272	0.01492442938
3273	0.01491856379
3274	0.01491612665
3275	0.01491147501
3276	0.01490784184
3277	0.01490375105
3278	0.01489918811
3279	0.01489650836
3280	0.01489044947
3281	0.01488638264
3282	0.01488065253
3283	0.01487501656
3284	0.0148675295
3285	0.01486001751
3286	0.01485322216
3287	0.0148458358
3288	0.01484029482
3289	0.01483341676
3290	0.01483105798
3291	0.01482627246
3292	0.01482202654
3293	0.0148155277
3294	0.01481200899
3295	0.01480208389
3296	0.01479483508
3297	0.01479105177
3298	0.01478512939
3299	0.01478086284
3300	0.01477402047
3301	0.01477022905
3302	0.01476516111
3303	0.01476022249
3304	0.01475680848
3305	0.01475295832
3306	0.01474440816
3307	0.01473879102
3308	0.01473459314
3309	0.01472721682
3310	0.01472527735
3311	0.01471968243
3312	0.01471556965
3313	0.01471196824
3314	0.01470635266
3315	0.01470174329
3316	0.01469605532
3317	0.0146903662
3318	0.01468258358
3319	0.01468005258
3320	0.01467606657
3321	0.01467209237
3322	0.01466586257
3323	0.01466127549
3324	0.01465110894
3325	0.01464786549
3326	0.01464029304
3327	0.01463692253
3328	0.01463279862
3329	0.01462346111
3330	0.01461966318
3331	0.01461658552
3332	0.0146112288
3333	0.01460699211
3334	0.01459997147
3335	0.01459337379
3336	0.01458464176
3337	0.01457895787
3338	0.01457704255
3339	0.01457373507
3340	0.01457046129
3341	0.01456048696
3342	0.01455700742
3343	0.01455152348
3344	0.01454553252
3345	0.01454161515
3346	0.01453841743
3347	0.01453375189
3348	0.01452958067
3349	0.0145237121
3350	0.01451871435
3351	0.01451505565
3352	0.01450936371
3353	0.01450597718
3354	0.014502888
3355	0.01449528247
3356	0.01449065824
3357	0.01448355679
3358	0.01447906343
3359	0.01447440727
3360	0.01446790964
3361	0.01446584369
3362	0.01445807783
3363	0.01445427268
3364	0.01444882075
3365	0.01444416077
3366	0.0144392114
3367	0.01442982563
3368	0.01442475082
3369	0.01441949179
3370	0.01441282427
3371	0.01440905976
3372	0.01440343934
3373	0.01439971361
3374	0.01439154781
3375	0.01438515029
3376	0.01438191466
3377	0.01437569153
3378	0.01436761368
3379	0.01436194262
3380	0.01435201852
3381	0.01434587666
3382	0.0143402481
3383	0.01432937346
3384	0.01432617874
3385	0.01431879001
3386	0.01431178255
3387	0.0143076743
3388	0.01430410544
3389	0.01429794443
3390	0.01429334028
3391	0.01428506642
3392	0.01427949425
3393	0.01427487754
3394	0.01427119186
3395	0.01426687742
3396	0.01426200133
3397	0.0142549336
3398	0.01424842665
3399	0.01424528654
3400	0.01424018302
3401	0.01423264943
3402	0.0142256869
3403	0.0142187024
3404	0.01421446974
3405	0.01420613143
3406	0.01420150293
3407	0.01419808703
3408	0.01419415228
3409	0.01419021956
3410	0.01418613078
3411	0.0141809988
3412	0.01417684184
3413	0.01417116547
3414	0.01416566944
3415	0.01416134755
3416	0.01415700108
3417	0.01415445907
3418	0.01414906608
3419	0.0141402383
3420	0.01413553887
3421	0.01413042756
3422	0.01412165913
3423	0.01411410698
3424	0.0141103694
3425	0.01410207858
3426	0.0140990634
3427	0.01409403221
3428	0.01408572716
3429	0.01408237407
3430	0.01407847083
3431	0.01407233573
3432	0.01406903983
3433	0.01406472533
3434	0.01405924226
3435	0.0140522388
3436	0.01404461261
3437	0.01404219218
3438	0.01403826748
3439	0.01403054612
3440	0.01402378696
3441	0.01401387164
3442	0.0140079987
3443	0.01400273811
3444	0.01399888815
3445	0.01399576349
3446	0.01399130215
3447	0.01398623149
3448	0.01398163249
3449	0.01397700817
3450	0.01397032819
3451	0.01396220749
3452	0.01395405671
3453	0.01395108139
3454	0.01394485562
3455	0.0139426813
3456	0.01393720709
3457	0.01393148661
3458	0.01392716756
3459	0.01391923698
3460	0.01391593019
3461	0.01391186422
3462	0.01390706318
3463	0.0139026071
3464	0.01389707033
3465	0.01389280368
3466	0.01388987596
3467	0.01388456586
3468	0.01388144881
3469	0.01387548993
3470	0.0138711547
3471	0.01386792617
3472	0.01386190344
3473	0.01385752847
3474	0.01385503472
3475	0.01385055648
3476	0.01384586159
3477	0.01383740742
3478	0.01383219457
3479	0.01382473037
3480	0.01381878766
3481	0.01381369168
3482	0.01381011013
3483	0.01380332399
3484	0.01379428605
3485	0.01379018743
3486	0.01378753931
3487	0.0137824898
3488	0.01377748766
3489	0.01377094577
3490	0.01376677853
3491	0.01376212117
3492	0.01375725489
3493	0.01374748312
3494	0.01374015098
3495	0.01373659692
3496	0.01373230724
3497	0.01372788313
3498	0.01372484845
3499	0.01372092244
3500	0.01371816416
3501	0.01371418106
3502	0.01371043562
3503	0.01370716806
3504	0.01370316487
3505	0.01369860549
3506	0.01369465726
3507	0.01369027155
3508	0.01368375219
3509	0.01368024002
3510	0.01367596016
3511	0.01367267783
3512	0.01366868599
3513	0.01366511594
3514	0.01366041537
3515	0.01365665501
3516	0.0136515571
3517	0.0136454996
3518	0.01364155151
3519	0.01363730198
3520	0.01362902339
3521	0.01362362775
3522	0.01361729153
3523	0.01361219271
3524	0.01360807501
3525	0.013603951
3526	0.01359824462
3527	0.01359310811
3528	0.01358692046
3529	0.01358325074
3530	0.01357942475
3531	0.01357379071
3532	0.01356894585
3533	0.01356467481
3534	0.01356157876
3535	0.01355698304
3536	0.01355206878
3537	0.01354886014
3538	0.01354251171
3539	0.01353832551
3540	0.01353168304
3541	0.01352736062
3542	0.01351880496
3543	0.0135130573
3544	0.01350950473
3545	0.01350513171
3546	0.01349727086
3547	0.01349210416
3548	0.01348946861
3549	0.01348679315
3550	0.01348027507
3551	0.01347597462
3552	0.01347292159
3553	0.01346922863
3554	0.01346355785
3555	0.01345949468
3556	0.01345474399
3557	0.01344926096
3558	0.01344160788
3559	0.01343810851
3560	0.01343280065
3561	0.01343037543
3562	0.01342647884
3563	0.01342103882
3564	0.01341735989
3565	0.01341168212
3566	0.01340666933
3567	0.01339950574
3568	0.01339505378
3569	0.01338843011
3570	0.01338350555
3571	0.01337860892
3572	0.01337531675
3573	0.01337025559
3574	0.0133613344
3575	0.01335493548
3576	0.01335011561
3577	0.01334492635
3578	0.01333796081
3579	0.01333468179
3580	0.0133255301
3581	0.01332172941
3582	0.01331139505
3583	0.01330750453
3584	0.01330355219
3585	0.01330042951
3586	0.0132940476
3587	0.01328892263
3588	0.01328518813
3589	0.01327948701
3590	0.01327650979
3591	0.01327073287
3592	0.01326324635
3593	0.01325791944
3594	0.01325262558
3595	0.01324804645
3596	0.01324438604
3597	0.01324053115
3598	0.01323492797
3599	0.01322871043
3600	0.01322282203
3601	0.01321902734
3602	0.01321234869
3603	0.01320913518
3604	0.01320476113
3605	0.01320079753
3606	0.01319652935
3607	0.01319369901
3608	0.0131864914
3609	0.01318268756
3610	0.01317917735
3611	0.01317238619
3612	0.01316518375
3613	0.0131624346
3614	0.01316014845
3615	0.01315384353
3616	0.01314824334
3617	0.01314218295
3618	0.01313862676
3619	0.0131343425
3620	0.01313121677
3621	0.01312335776
3622	0.01312043435
3623	0.01311566652
3624	0.01311049413
3625	0.0131071852
3626	0.01310202172
3627	0.01309787961
3628	0.0130954567
3629	0.01308663131
3630	0.01308174021
3631	0.01307396062
3632	0.0130715865
3633	0.01306686393
3634	0.01306161604
3635	0.01305783064
3636	0.01305404276
3637	0.01305065725
3638	0.01304645292
3639	0.01304127712
3640	0.01303722977
3641	0.01303249231
3642	0.01302689582
3643	0.01301967492
3644	0.01301274323
3645	0.01300877714
3646	0.01300551544
3647	0.01299695936
3648	0.0129907519
3649	0.01298655125
3650	0.01298305334
3651	0.0129785611
3652	0.01297417148
3653	0.01296966469
3654	0.01296546459
3655	0.01295980623
3656	0.01295806641
3657	0.01295280185
3658	0.01294776178
3659	0.01294360142
3660	0.01293711569
3661	0.01293459555
3662	0.01292923802
3663	0.01292653118
3664	0.01292276768
3665	0.01291630416
3666	0.01291221566
3667	0.01290716131
3668	0.01290385926
3669	0.01290114488
3670	0.01289448545
3671	0.01288831547
3672	0.01288353883
3673	0.01287495314
3674	0.01287005206
3675	0.01286730458
3676	0.01286091421
3677	0.01285666178
3678	0.01285100734
3679	0.01284599921
3680	0.01284233841
3681	0.01283651944
3682	0.01283350509
3683	0.01282963848
3684	0.01282594937
3685	0.01281993942
3686	0.01281638551
3687	0.01281098012
3688	0.01280630558
3689	0.01280105811
3690	0.01279680797
3691	0.01279249285
3692	0.01278583524
3693	0.0127825773
3694	0.01277954409
3695	0.01277484286
3696	0.01277097563
3697	0.01276534263
3698	0.01276300015
3699	0.0127584215
3700	0.01275589744
3701	0.01275177493
3702	0.01274867684
3703	0.01274210262
3704	0.01273798192
3705	0.01273320655
3706	0.01273022697
3707	0.01272590388
3708	0.0127222164
3709	0.01271724186
3710	0.01271055327
3711	0.0127075771
3712	0.01270195227
3713	0.01269566298
3714	0.0126899384
3715	0.01268417913
3716	0.01268135438
3717	0.01267598931
3718	0.01267177255
3719	0.01266526633
3720	0.01265976647
3721	0.01265578008
3722	0.01265189415
3723	0.0126474568
3724	0.01264217343
3725	0.01263822769
3726	0.01263478578
3727	0.01263072775
3728	0.01262469167
3729	0.01261985657
3730	0.01261648903
3731	0.01261210422
3732	0.01260929175
3733	0.01260719512
3734	0.01260078682
3735	0.01259497176
3736	0.01259016102
3737	0.01258535279
3738	0.0125833922
3739	0.01257666194
3740	0.01257201818
3741	0.01256848157
3742	0.01256480912
3743	0.01256146946
3744	0.01255679812
3745	0.01255323382
3746	0.01254776261
3747	0.01254535632
3748	0.01254209938
3749	0.01253537515
3750	0.01253285546
3751	0.01252825647
3752	0.01252428134
3753	0.0125208401
3754	0.01251454638
3755	0.01251053427
3756	0.01250405557
3757	0.01250061182
3758	0.01249743784
3759	0.01249014927
3760	0.01248621113
3761	0.012483202
3762	0.0124778958
3763	0.01247636837
3764	0.01247325203
3765	0.01247144083
3766	0.01246723963
3767	0.01246366155
3768	0.01245979786
3769	0.01245549621
3770	0.01244923145
3771	0.01244252497
3772	0.01243920237
3773	0.01243462002
3774	0.01243092994
3775	0.0124260052
3776	0.0124226105
3777	0.01241776431
3778	0.01241548404
3779	0.01241314866
3780	0.0124074498
3781	0.01240395781
3782	0.01239919835
3783	0.01239409755
3784	0.01238849473
3785	0.01238327485
3786	0.01237967562
3787	0.01237484724
3788	0.01237109983
3789	0.01236779392
3790	0.01236376345
3791	0.01236076674
3792	0.01235577861
3793	0.01235167412
3794	0.01234697853
3795	0.01234493607
3796	0.01234225066
3797	0.01233649287
3798	0.01233253718
3799	0.01232641704
3800	0.01231948653
3801	0.01231457842
3802	0.01230976775
3803	0.01230620519
3804	0.01230233651
3805	0.01229720235
3806	0.01229127203
3807	0.01228713658
3808	0.01228226343
3809	0.01227731345
3810	0.01227323108
3811	0.01226749612
3812	0.01226254662
3813	0.0122563558
3814	0.01225265483
3815	0.01225008956
3816	0.01224544173
3817	0.01224159623
3818	0.01223752714
3819	0.01223463917
3820	0.01223094893
3821	0.01222700339
3822	0.01222239533
3823	0.01221782275
3824	0.01221150132
3825	0.01220682896
3826	0.01220194798
3827	0.01219875915
3828	0.01219375063
3829	0.01219041946
3830	0.01218616574
3831	0.01218034847
3832	0.01217514036
3833	0.01217254337
3834	0.01216897282
3835	0.01216452184
3836	0.01216086179
3837	0.0121586553
3838	0.01215424146
3839	0.01215125273
3840	0.01214639601
3841	0.01214356505
3842	0.01213912011
3843	0.01213444255
3844	0.01212800623
3845	0.01212363271
3846	0.01211594127
3847	0.01211065115
3848	0.01210705378
3849	0.01210298636
3850	0.01209967184
3851	0.01209564258
3852	0.01209408536
3853	0.01209019349
3854	0.01208697437
3855	0.01208091422
3856	0.01207651571
3857	0.01207301774
3858	0.0120696926
3859	0.01206480772
3860	0.01206119319
3861	0.01205836936
3862	0.0120552586
3863	0.01205093007
3864	0.01204566216
3865	0.01204113463
3866	0.01203921957
3867	0.0120347611
3868	0.01202969391
3869	0.01202678517
3870	0.01202423045
3871	0.01201966575
3872	0.01201538263
3873	0.01201243373
3874	0.01200775172
3875	0.01200547632
3876	0.01200046817
3877	0.01199661163
3878	0.01199166004
3879	0.01198624764
3880	0.01198374696
3881	0.01197977473
3882	0.01197542711
3883	0.01197293453
3884	0.01196913314
3885	0.0119653796
3886	0.01196101765
3887	0.01195671918
3888	0.01195416536
3889	0.01195055132
3890	0.01194637016
3891	0.01194363391
3892	0.01193826644
3893	0.01193145641
3894	0.01192781158
3895	0.01192174985
3896	0.01191891602
3897	0.01191474059
3898	0.01190827751
3899	0.01190468464
3900	0.01190180945
3901	0.01189845445
3902	0.01189640921
3903	0.01189236634
3904	0.01188932512
3905	0.01188465049
3906	0.01188170943
3907	0.01187658545
3908	0.01187277422
3909	0.01187005551
3910	0.01186544179
3911	0.01186190308
3912	0.01185692579
3913	0.01185387181
3914	0.01185018237
3915	0.01184741429
3916	0.01184443156
3917	0.01184200362
3918	0.0118382551
3919	0.01183246254
3920	0.01182814634
3921	0.0118247238
3922	0.01182012074
3923	0.0118159232
3924	0.01181086097
3925	0.01180532539
3926	0.01180199973
3927	0.01179734581
3928	0.0117930835
3929	0.01178949281
3930	0.011785468
3931	0.01178289114
3932	0.01178003431
3933	0.01177595583
3934	0.01177156069
3935	0.01176855343
3936	0.0117657321
3937	0.01176133702
3938	0.01175695735
3939	0.01175118683
3940	0.01174536483
3941	0.01174122596
3942	0.01173553472
3943	0.01173100945
3944	0.01172550152
3945	0.01172245841
3946	0.01171724816
3947	0.01171258101
3948	0.01170829184
3949	0.0117024508
3950	0.01170034681
3951	0.01169500541
3952	0.01169112429
3953	0.0116890906
3954	0.01168605689
3955	0.0116840456
3956	0.01167915565
3957	0.01167587567
3958	0.01167020288
3959	0.01166755472
3960	0.01166371255
3961	0.01165870871
3962	0.01165465101
3963	0.01165163841
3964	0.01164916459
3965	0.01164678686
3966	0.01164185853
3967	0.01163883566
3968	0.01163613587
3969	0.0116333551
3970	0.01162862518
3971	0.01162375305
3972	0.01161867729
3973	0.01161681304
3974	0.01161365202
3975	0.01160813672
3976	0.01160363289
3977	0.01159899596
3978	0.01159542542
3979	0.01159280687
3980	0.01158937807
3981	0.01158751899
3982	0.01158333893
3983	0.0115781244
3984	0.01157416792
3985	0.01157056754
3986	0.01156684363
3987	0.01156337883
3988	0.0115597664
3989	0.01155774689
3990	0.01155433176
3991	0.01155111706
3992	0.01154641826
3993	0.01154321257
3994	0.01153866142
3995	0.01153511125
3996	0.01153197002
3997	0.01152872116
3998	0.01152309949
3999	0.01151887688
4000	0.01151587971
4001	0.01151291612
4002	0.01150976603
4003	0.01150596629
4004	0.0115031393
4005	0.01149799619
4006	0.01149613096
4007	0.01149135836
4008	0.0114878067
4009	0.01148336105
4010	0.0114809496
4011	0.01147636012
4012	0.01147314393
4013	0.01147182328
4014	0.0114692827
4015	0.01146677659
4016	0.01146368069
4017	0.01145936675
4018	0.01145520406
4019	0.01145306986
4020	0.01144959293
4021	0.0114446921
4022	0.01144340354
4023	0.01144064295
4024	0.01143648665
4025	0.01143530392
4026	0.01143161527
4027	0.0114262862
4028	0.01142262951
4029	0.01141927254
4030	0.01141569195
4031	0.01141216984
4032	0.01140961467
4033	0.01140626371
4034	0.01140357074
4035	0.01139915155
4036	0.01139576415
4037	0.01138999736
4038	0.01138594813
4039	0.01138235421
4040	0.01137767612
4041	0.01137583556
4042	0.01137203285
4043	0.01136860236
4044	0.01136649485
4045	0.01136331047
4046	0.01135922967
4047	0.01135678124
4048	0.01135408697
4049	0.01134784052
4050	0.01134415293
4051	0.01133983167
4052	0.01133621582
4053	0.01133317114
4054	0.01132796113
4055	0.01132628439
4056	0.01132147077
4057	0.01131786453
4058	0.01131464895
4059	0.0113105408
4060	0.01130740339
4061	0.0113040362
4062	0.01130094784
4063	0.01129768238
4064	0.01129435375
4065	0.0112898098
4066	0.01128643872
4067	0.01128351766
4068	0.01128093678
4069	0.01127782874
4070	0.01127269914
4071	0.01126962314
4072	0.01126566953
4073	0.01126202885
4074	0.01125880653
4075	0.01125515389
4076	0.01125024469
4077	0.01124575922
4078	0.01124195626
4079	0.01123919723
4080	0.01123703408
4081	0.01123281076
4082	0.01123056328
4083	0.01122821125
4084	0.01122565903
4085	0.01122272597
4086	0.01121869033
4087	0.01121607845
4088	0.01121319305
4089	0.01121028335
4090	0.01120754864
4091	0.01120370435
4092	0.01120205635
4093	0.01119639377
4094	0.011193312
4095	0.01119190337
4096	0.0111888496
4097	0.0111862013
4098	0.01118345832
4099	0.01118276841
4100	0.01117765252
4101	0.01117389634
4102	0.01117006038
4103	0.01116645789
4104	0.01116334841
4105	0.01116042412
4106	0.01115788808
4107	0.01115511197
4108	0.01115299409
4109	0.01114982566
4110	0.01114712098
4111	0.01114442659
4112	0.01114140053
4113	0.01113684144
4114	0.0111353177
4115	0.01113244037
4116	0.01112760415
4117	0.01112432188
4118	0.01112102145
4119	0.01111823604
4120	0.0111145614
4121	0.01111180632
4122	0.01110661787
4123	0.01110317368
4124	0.01110058916
4125	0.01109767945
4126	0.01109464226
4127	0.01109214377
4128	0.01108976319
4129	0.01108724056
4130	0.01108267417
4131	0.01107930659
4132	0.01107663677
4133	0.01107162856
4134	0.01106927635
4135	0.01106639471
4136	0.01106359352
4137	0.01106002361
4138	0.01105455423
4139	0.01105019414
4140	0.01104631013
4141	0.01104374365
4142	0.01104116043
4143	0.01103995391
4144	0.01103743316
4145	0.01103356408
4146	0.01102878406
4147	0.0110263418
4148	0.01102190678
4149	0.01101521152
4150	0.01101221859
4151	0.01100757196
4152	0.01100287398
4153	0.01100026792
4154	0.0109970813
4155	0.01099352534
4156	0.01098984688
4157	0.01098684941
4158	0.01098559404
4159	0.01098315779
4160	0.01098127769
4161	0.01097998853
4162	0.01097667707
4163	0.01097425397
4164	0.01097204555
4165	0.010969457
4166	0.01096580706
4167	0.01096260771
4168	0.01095953508
4169	0.01095394926
4170	0.01095172265
4171	0.01094747621
4172	0.0109438887
4173	0.01094199479
4174	0.01093974173
4175	0.0109357996
4176	0.01093334268
4177	0.01092965773
4178	0.01092454328
4179	0.01092199521
4180	0.01091811441
4181	0.01091530606
4182	0.01091098996
4183	0.01090864355
4184	0.01090449373
4185	0.01090035497
4186	0.01089779809
4187	0.01089481006
4188	0.01089006297
4189	0.01088880066
4190	0.01088507667
4191	0.01088197945
4192	0.01087825307
4193	0.01087612014
4194	0.01087083382
4195	0.01086600433
4196	0.01086188529
4197	0.01085885891
4198	0.01085491633
4199	0.01085090551
4200	0.01084885998
4201	0.01084713329
4202	0.01084373288
4203	0.01084137995
4204	0.01083789642
4205	0.01083636209
4206	0.01083326797
4207	0.01083031924
4208	0.0108274676
4209	0.01082434669
4210	0.01082160133
4211	0.01081916036
4212	0.01081594407
4213	0.01081214917
4214	0.01080866048
4215	0.01080516142
4216	0.01080199351
4217	0.01080016928
4218	0.01079736417
4219	0.01079382102
4220	0.01079037531
4221	0.0107870801
4222	0.01078535829
4223	0.01078244558
4224	0.01078060515
4225	0.0107779755
4226	0.0107755016
4227	0.01077079717
4228	0.01076785278
4229	0.01076491927
4230	0.0107627952
4231	0.01075981385
4232	0.01075823415
4233	0.01075420072
4234	0.01075164298
4235	0.01074851688
4236	0.01074658187
4237	0.01074308276
4238	0.01073975611
4239	0.01073588884
4240	0.01073228033
4241	0.01073054441
4242	0.01072681366
4243	0.01072297689
4244	0.01071907925
4245	0.0107154279
4246	0.01071230237
4247	0.01070872033
4248	0.01070507937
4249	0.01070229061
4250	0.01070014902
4251	0.01069777943
4252	0.01069509857
4253	0.01069036303
4254	0.01068696777
4255	0.01068222374
4256	0.01067792555
4257	0.01067560449
4258	0.01067166449
4259	0.0106684887
4260	0.01066516435
4261	0.01066206041
4262	0.01065741816
4263	0.01065356224
4264	0.01065065173
4265	0.01064803188
4266	0.01064593788
4267	0.01064334497
4268	0.01064004567
4269	0.01063647616
4270	0.01063356954
4271	0.01062871899
4272	0.01062381742
4273	0.01062105291
4274	0.01061739329
4275	0.01061423727
4276	0.0106102762
4277	0.01060686585
4278	0.01060488883
4279	0.01060106387
4280	0.01059792111
4281	0.01059097115
4282	0.01058731876
4283	0.01058233506
4284	0.01057976145
4285	0.01057615192
4286	0.01057371756
4287	0.01057088984
4288	0.01056856598
4289	0.01056505198
4290	0.01056317869
4291	0.01056060617
4292	0.01055901563
4293	0.01055643629
4294	0.01055362029
4295	0.01055030522
4296	0.01054704116
4297	0.01054361472
4298	0.01054169286
4299	0.01053829397
4300	0.0105353521
4301	0.01053326673
4302	0.01052871314
4303	0.01052646978
4304	0.01052286321
4305	0.01051976677
4306	0.01051711281
