iter	Passed	Remaining
3247	9776	5273
3248	9779	5270
3249	9782	5267
3250	9785	5264
3251	9787	5261
3252	9790	5258
3253	9793	5255
3254	9796	5252
3255	9799	5249
3256	9804	5246
3257	9807	5244
3258	9810	5241
3259	9813	5238
3260	9816	5235
3261	9819	5232
3262	9822	5228
3263	9825	5225
3264	9828	5222
3265	9831	5219
3266	9834	5216
3267	9837	5213
3268	9840	5210
3269	9843	5207
3270	9846	5204
3271	9849	5201
3272	9852	5198
3273	9855	5195
3274	9858	5192
3275	9861	5189
3276	9864	5186
3277	9867	5183
3278	9870	5180
3279	9873	5177
3280	9876	5174
3281	9879	5171
3282	9882	5168
3283	9885	5165
3284	9888	5162
3285	9890	5159
3286	9893	5156
3287	9896	5153
3288	9899	5150
3289	9902	5147
3290	9905	5144
3291	9908	5141
3292	9911	5138
3293	9914	5134
3294	9917	5131
3295	9920	5128
3296	9923	5125
3297	9926	5122
3298	9929	5119
3299	9932	5116
3300	9935	5113
3301	9938	5110
3302	9941	5107
3303	9944	5104
3304	9947	5101
3305	9950	5098
3306	9953	5095
3307	9956	5092
3308	9959	5089
3309	9961	5086
3310	9964	5083
3311	9967	5080
3312	9970	5077
3313	9974	5074
3314	9977	5071
3315	9980	5068
3316	9983	5065
3317	9986	5062
3318	9989	5059
3319	9992	5056
3320	9994	5053
3321	9997	5050
3322	10003	5048
3323	10006	5045
3324	10009	5042
3325	10012	5039
3326	10015	5036
3327	10018	5033
3328	10021	5030
3329	10024	5027
3330	10027	5024
3331	10030	5021
3332	10033	5018
3333	10036	5015
3334	10038	5011
3335	10041	5008
3336	10044	5005
3337	10048	5002
3338	10050	4999
3339	10053	4996
3340	10056	4993
3341	10059	4990
3342	10062	4987
3343	10065	4984
3344	10068	4981
3345	10071	4978
3346	10074	4975
3347	10077	4972
3348	10080	4969
3349	10083	4966
3350	10086	4963
3351	10089	4960
3352	10092	4957
3353	10095	4954
3354	10098	4951
3355	10101	4948
3356	10104	4945
3357	10107	4942
3358	10110	4939
3359	10113	4936
3360	10116	4933
3361	10119	4930
3362	10122	4927
3363	10125	4924
3364	10128	4921
3365	10131	4918
3366	10134	4915
3367	10137	4912
3368	10140	4909
3369	10143	4905
3370	10146	4902
3371	10149	4899
3372	10151	4896
3373	10154	4893
3374	10157	4890
3375	10160	4887
3376	10163	4884
3377	10166	4881
3378	10169	4878
3379	10172	4875
3380	10175	4872
3381	10178	4869
3382	10181	4866
3383	10184	4863
3384	10187	4860
3385	10190	4857
3386	10193	4854
3387	10196	4851
3388	10199	4848
3389	10203	4845
3390	10206	4842
3391	10209	4839
3392	10212	4836
3393	10215	4833
3394	10218	4830
3395	10221	4827
3396	10224	4824
3397	10227	4821
3398	10230	4818
3399	10233	4815
3400	10236	4812
3401	10238	4809
3402	10241	4806
3403	10244	4803
3404	10248	4800
3405	10251	4797
3406	10253	4794
3407	10256	4791
3408	10259	4788
3409	10262	4785
3410	10265	4782
3411	10268	4779
3412	10271	4776
3413	10274	4773
3414	10277	4770
3415	10280	4767
3416	10283	4764
3417	10286	4760
3418	10289	4757
3419	10292	4754
3420	10295	4751
3421	10298	4749
3422	10301	4746
3423	10305	4743
3424	10308	4740
3425	10311	4737
3426	10314	4734
3427	10317	4731
3428	10320	4728
3429	10323	4725
3430	10326	4722
3431	10328	4719
3432	10331	4716
3433	10334	4712
3434	10337	4710
3435	10340	4706
3436	10343	4703
3437	10346	4700
3438	10349	4697
3439	10352	4694
3440	10355	4691
3441	10358	4688
3442	10361	4685
3443	10364	4682
3444	10367	4679
3445	10370	4676
3446	10373	4673
3447	10376	4670
3448	10379	4667
3449	10382	4664
3450	10385	4661
3451	10388	4658
3452	10391	4655
3453	10394	4652
3454	10397	4649
3455	10400	4646
3456	10404	4643
3457	10407	4640
3458	10410	4637
3459	10413	4634
3460	10416	4631
3461	10419	4628
3462	10421	4625
3463	10424	4622
3464	10427	4619
3465	10430	4616
3466	10433	4613
3467	10436	4610
3468	10439	4607
3469	10442	4604
3470	10445	4601
3471	10448	4598
3472	10451	4595
3473	10454	4592
3474	10457	4589
3475	10460	4586
3476	10463	4583
3477	10466	4580
3478	10469	4577
3479	10472	4574
3480	10475	4571
3481	10478	4567
3482	10481	4564
3483	10484	4561
3484	10487	4558
3485	10489	4555
3486	10492	4552
3487	10495	4549
3488	10498	4546
3489	10501	4543
3490	10504	4540
3491	10507	4537
3492	10510	4534
3493	10513	4531
3494	10516	4528
3495	10519	4525
3496	10522	4522
3497	10525	4519
3498	10527	4516
3499	10530	4513
3500	10533	4510
3501	10536	4507
3502	10539	4504
3503	10542	4501
3504	10545	4497
3505	10548	4494
3506	10551	4491
3507	10554	4488
3508	10557	4485
3509	10560	4482
3510	10562	4479
3511	10565	4476
3512	10568	4473
3513	10571	4470
3514	10574	4467
3515	10578	4464
3516	10580	4461
3517	10584	4458
3518	10587	4455
3519	10589	4452
3520	10592	4449
3521	10596	4446
3522	10600	4444
3523	10603	4441
3524	10606	4438
3525	10609	4435
3526	10612	4432
3527	10615	4429
3528	10618	4426
3529	10621	4423
3530	10624	4420
3531	10627	4417
3532	10630	4414
3533	10634	4411
3534	10637	4408
3535	10640	4405
3536	10643	4402
3537	10646	4399
3538	10649	4396
3539	10651	4393
3540	10654	4390
3541	10657	4387
3542	10660	4384
3543	10663	4381
3544	10666	4378
3545	10669	4375
3546	10672	4372
3547	10675	4368
3548	10678	4365
3549	10681	4362
3550	10684	4359
3551	10687	4356
3552	10691	4354
3553	10694	4351
3554	10697	4348
3555	10700	4345
3556	10702	4341
3557	10705	4338
3558	10708	4335
3559	10711	4332
3560	10714	4329
3561	10717	4326
3562	10720	4323
3563	10723	4320
3564	10726	4317
3565	10729	4314
3566	10732	4311
3567	10735	4308
3568	10738	4305
3569	10741	4302
3570	10744	4299
3571	10747	4296
3572	10750	4293
3573	10753	4290
3574	10756	4287
3575	10759	4284
3576	10762	4281
3577	10765	4278
3578	10768	4275
3579	10771	4272
3580	10774	4269
3581	10777	4266
3582	10780	4263
3583	10783	4260
3584	10786	4257
3585	10789	4254
3586	10792	4251
3587	10795	4248
3588	10800	4246
3589	10803	4243
3590	10806	4240
3591	10809	4237
3592	10812	4234
3593	10815	4231
3594	10818	4228
3595	10821	4225
3596	10824	4222
3597	10827	4219
3598	10830	4216
3599	10833	4213
3600	10836	4210
3601	10839	4206
3602	10842	4203
3603	10845	4200
3604	10848	4197
3605	10851	4194
3606	10854	4191
3607	10857	4189
3608	10860	4186
3609	10863	4183
3610	10866	4180
3611	10869	4176
3612	10872	4173
3613	10875	4170
3614	10878	4167
3615	10881	4164
3616	10884	4161
3617	10887	4158
3618	10891	4156
3619	10894	4153
3620	10897	4150
3621	10900	4147
3622	10903	4143
3623	10906	4140
3624	10908	4137
3625	10911	4134
3626	10914	4131
3627	10917	4128
3628	10920	4125
3629	10923	4122
3630	10926	4119
3631	10929	4116
3632	10932	4113
3633	10935	4110
3634	10938	4107
3635	10941	4104
3636	10944	4101
3637	10947	4098
3638	10950	4095
3639	10953	4092
3640	10956	4089
3641	10959	4086
3642	10962	4083
3643	10964	4080
3644	10967	4077
3645	10970	4074
3646	10974	4071
3647	10977	4068
3648	10980	4065
3649	10983	4062
3650	10986	4059
3651	10989	4056
3652	10992	4053
3653	10995	4050
3654	11001	4048
3655	11005	4045
3656	11008	4042
3657	11011	4039
3658	11014	4036
3659	11017	4033
3660	11020	4030
3661	11023	4027
3662	11026	4024
3663	11029	4021
3664	11033	4018
3665	11036	4016
3666	11039	4013
3667	11042	4010
3668	11045	4007
3669	11048	4004
3670	11051	4001
3671	11054	3998
3672	11057	3995
3673	11060	3991
3674	11063	3988
3675	11066	3985
3676	11069	3982
3677	11072	3979
3678	11075	3976
3679	11078	3973
3680	11081	3970
3681	11084	3967
3682	11087	3964
3683	11090	3961
3684	11093	3958
3685	11096	3955
3686	11099	3952
3687	11102	3949
3688	11105	3946
3689	11108	3943
3690	11111	3940
3691	11114	3937
3692	11117	3934
3693	11120	3931
3694	11123	3928
3695	11127	3925
3696	11129	3922
3697	11133	3919
3698	11136	3916
3699	11139	3913
3700	11142	3910
3701	11145	3907
3702	11148	3904
3703	11151	3901
3704	11154	3898
3705	11157	3895
3706	11161	3892
3707	11164	3889
3708	11167	3887
3709	11170	3884
3710	11173	3881
3711	11176	3878
3712	11179	3874
3713	11182	3871
3714	11185	3868
3715	11188	3865
3716	11191	3862
3717	11194	3859
3718	11198	3857
3719	11201	3854
3720	11204	3851
3721	11207	3848
3722	11210	3845
3723	11213	3842
3724	11216	3839
3725	11219	3836
3726	11222	3833
3727	11225	3830
3728	11228	3827
3729	11231	3824
3730	11234	3821
3731	11237	3818
3732	11240	3814
3733	11243	3811
3734	11246	3808
3735	11249	3805
3736	11252	3802
3737	11254	3799
3738	11257	3796
3739	11260	3793
3740	11263	3790
3741	11266	3787
3742	11269	3784
3743	11272	3781
3744	11276	3778
3745	11279	3776
3746	11282	3773
3747	11285	3769
3748	11288	3766
3749	11291	3763
3750	11294	3760
3751	11297	3757
3752	11300	3754
3753	11303	3751
3754	11306	3748
3755	11309	3745
3756	11312	3742
3757	11315	3739
3758	11317	3736
3759	11320	3733
3760	11323	3730
3761	11326	3727
3762	11329	3724
3763	11332	3721
3764	11335	3718
3765	11338	3715
3766	11341	3712
3767	11343	3709
3768	11346	3706
3769	11349	3702
3770	11352	3699
3771	11355	3696
3772	11358	3693
3773	11361	3690
3774	11364	3687
3775	11367	3684
3776	11370	3681
3777	11373	3678
3778	11376	3675
3779	11379	3672
3780	11382	3669
3781	11385	3666
3782	11388	3663
3783	11390	3660
3784	11393	3657
3785	11398	3654
3786	11401	3651
3787	11404	3648
3788	11406	3645
3789	11409	3642
3790	11412	3639
3791	11415	3636
3792	11418	3633
3793	11421	3630
3794	11424	3627
3795	11427	3624
3796	11430	3621
3797	11433	3618
3798	11436	3615
3799	11439	3612
3800	11442	3609
3801	11445	3606
3802	11448	3603
3803	11451	3600
3804	11453	3597
3805	11456	3594
3806	11459	3591
3807	11462	3588
3808	11465	3585
3809	11468	3582
3810	11471	3579
3811	11474	3576
3812	11477	3572
3813	11480	3569
3814	11483	3566
3815	11486	3563
3816	11488	3560
3817	11492	3557
3818	11494	3554
3819	11497	3551
3820	11500	3548
3821	11503	3545
3822	11506	3542
3823	11509	3539
3824	11512	3536
3825	11515	3533
3826	11518	3530
3827	11520	3527
3828	11523	3524
3829	11526	3521
3830	11529	3518
3831	11532	3515
3832	11535	3512
3833	11538	3509
3834	11542	3506
3835	11548	3504
3836	11553	3501
3837	11559	3499
3838	11562	3496
3839	11565	3493
3840	11568	3490
3841	11571	3487
3842	11574	3484
3843	11576	3481
3844	11579	3478
3845	11582	3475
3846	11585	3472
3847	11588	3469
3848	11591	3466
3849	11597	3464
3850	11600	3461
3851	11603	3458
3852	11606	3455
3853	11609	3452
3854	11612	3449
3855	11615	3446
3856	11618	3443
3857	11621	3439
3858	11624	3436
3859	11627	3433
3860	11630	3430
3861	11632	3427
3862	11636	3424
3863	11639	3421
3864	11642	3418
3865	11645	3415
3866	11648	3412
3867	11650	3409
3868	11653	3406
3869	11656	3403
3870	11659	3400
3871	11662	3397
3872	11665	3394
3873	11668	3391
3874	11671	3388
3875	11674	3385
3876	11677	3382
3877	11680	3379
3878	11683	3376
3879	11686	3373
3880	11689	3370
3881	11692	3367
3882	11695	3364
3883	11698	3361
3884	11701	3358
3885	11704	3355
3886	11707	3352
3887	11710	3349
3888	11713	3346
3889	11716	3343
3890	11718	3340
3891	11721	3337
3892	11724	3334
3893	11727	3330
3894	11730	3327
3895	11733	3324
3896	11736	3321
3897	11739	3318
3898	11743	3315
3899	11746	3312
3900	11749	3309
3901	11752	3306
3902	11755	3303
3903	11758	3300
3904	11761	3297
3905	11764	3294
3906	11767	3291
3907	11770	3288
3908	11773	3285
3909	11776	3282
3910	11779	3279
3911	11782	3276
3912	11785	3273
3913	11788	3270
3914	11791	3267
3915	11795	3265
3916	11798	3262
3917	11801	3259
3918	11804	3256
3919	11807	3253
3920	11810	3250
3921	11813	3247
3922	11816	3244
3923	11819	3240
3924	11822	3237
3925	11825	3234
3926	11828	3231
3927	11831	3228
3928	11834	3225
3929	11836	3222
3930	11840	3219
3931	11842	3216
3932	11845	3213
3933	11848	3210
3934	11851	3207
3935	11854	3204
3936	11857	3201
3937	11860	3198
3938	11863	3195
3939	11866	3192
3940	11869	3189
3941	11873	3186
3942	11876	3183
3943	11879	3180
3944	11881	3177
3945	11884	3174
3946	11887	3171
3947	11890	3168
3948	11893	3165
3949	11896	3162
3950	11899	3159
3951	11902	3156
3952	11905	3153
3953	11908	3150
3954	11911	3147
3955	11914	3144
3956	11917	3141
3957	11920	3138
3958	11923	3135
3959	11926	3132
3960	11929	3129
3961	11932	3126
3962	11934	3123
3963	11937	3119
3964	11940	3116
3965	11943	3113
3966	11946	3110
3967	11949	3107
3968	11952	3104
3969	11955	3101
3970	11958	3098
3971	11961	3095
3972	11964	3092
3973	11967	3089
3974	11970	3086
3975	11973	3083
3976	11976	3080
3977	11979	3077
3978	11982	3074
3979	11985	3071
3980	11988	3068
3981	11991	3065
3982	11995	3062
3983	11998	3059
3984	12001	3056
3985	12004	3053
3986	12007	3050
3987	12010	3047
3988	12014	3044
3989	12017	3041
3990	12020	3038
3991	12023	3035
3992	12026	3032
3993	12029	3029
3994	12032	3026
3995	12034	3023
3996	12038	3020
3997	12041	3017
3998	12044	3014
3999	12047	3011
4000	12050	3008
4001	12053	3005
4002	12056	3002
4003	12059	2999
4004	12062	2996
4005	12064	2993
4006	12067	2990
4007	12070	2987
4008	12073	2984
4009	12076	2981
4010	12079	2978
4011	12082	2975
4012	12085	2972
4013	12088	2969
4014	12091	2966
4015	12094	2963
4016	12097	2960
4017	12100	2957
4018	12103	2954
4019	12106	2951
4020	12109	2948
4021	12112	2945
4022	12115	2942
4023	12118	2939
4024	12120	2936
4025	12123	2933
4026	12127	2930
4027	12129	2927
4028	12132	2924
4029	12135	2921
4030	12138	2917
4031	12141	2914
4032	12144	2911
4033	12147	2908
4034	12150	2905
4035	12153	2902
4036	12156	2899
4037	12159	2896
4038	12162	2893
4039	12166	2891
4040	12169	2888
4041	12172	2885
4042	12175	2882
4043	12178	2879
4044	12181	2875
4045	12184	2872
4046	12187	2869
4047	12190	2866
4048	12195	2864
4049	12198	2861
4050	12201	2858
4051	12204	2855
4052	12207	2852
4053	12210	2849
4054	12212	2846
4055	12215	2843
4056	12218	2840
4057	12221	2837
4058	12224	2834
4059	12227	2831
4060	12230	2827
4061	12233	2824
4062	12236	2821
4063	12239	2818
4064	12242	2815
4065	12245	2812
4066	12248	2809
4067	12250	2806
4068	12255	2804
4069	12259	2801
4070	12262	2798
4071	12265	2795
4072	12268	2792
4073	12272	2789
4074	12274	2786
4075	12277	2783
4076	12280	2780
4077	12283	2777
4078	12286	2774
4079	12289	2771
4080	12292	2768
4081	12295	2765
4082	12298	2762
4083	12301	2759
4084	12304	2756
4085	12307	2753
4086	12310	2749
4087	12313	2746
4088	12316	2743
4089	12318	2740
4090	12321	2737
4091	12324	2734
4092	12327	2731
4093	12330	2728
4094	12333	2725
4095	12336	2722
4096	12339	2719
4097	12342	2716
4098	12345	2713
4099	12348	2710
4100	12351	2707
4101	12354	2704
4102	12357	2701
4103	12359	2698
4104	12362	2695
4105	12365	2692
4106	12368	2689
4107	12371	2686
4108	12374	2683
4109	12377	2680
4110	12380	2677
4111	12383	2674
4112	12386	2671
4113	12389	2668
4114	12393	2665
4115	12397	2662
4116	12399	2659
4117	12402	2656
4118	12405	2653
4119	12408	2650
4120	12411	2647
4121	12414	2644
4122	12417	2641
4123	12420	2638
4124	12423	2635
4125	12426	2632
4126	12429	2629
4127	12432	2626
4128	12435	2623
4129	12438	2620
4130	12441	2617
4131	12444	2614
4132	12447	2611
4133	12450	2608
4134	12453	2605
4135	12456	2602
4136	12459	2599
4137	12462	2596
4138	12465	2593
4139	12468	2590
4140	12471	2587
4141	12474	2584
4142	12477	2580
4143	12480	2577
4144	12483	2574
4145	12486	2571
4146	12489	2568
4147	12492	2565
4148	12495	2562
4149	12498	2559
4150	12501	2556
4151	12504	2553
4152	12506	2550
4153	12509	2547
4154	12512	2544
4155	12515	2541
4156	12518	2538
4157	12521	2535
4158	12524	2532
4159	12527	2529
4160	12530	2526
4161	12533	2523
4162	12536	2520
4163	12539	2517
4164	12542	2514
4165	12545	2511
4166	12548	2508
4167	12551	2505
4168	12554	2502
4169	12557	2499
4170	12559	2496
4171	12562	2493
4172	12565	2490
4173	12568	2487
4174	12572	2484
4175	12575	2481
4176	12577	2478
4177	12580	2475
4178	12583	2472
4179	12586	2469
4180	12589	2466
4181	12594	2463
4182	12597	2460
4183	12600	2457
4184	12603	2454
4185	12606	2451
4186	12609	2448
4187	12612	2445
4188	12615	2442
4189	12618	2439
4190	12621	2436
4191	12624	2433
4192	12627	2430
4193	12630	2427
4194	12633	2424
4195	12636	2421
4196	12638	2418
4197	12641	2415
4198	12644	2412
4199	12647	2409
4200	12650	2406
4201	12653	2403
4202	12656	2399
4203	12659	2396
4204	12662	2393
4205	12665	2390
4206	12668	2387
4207	12670	2384
4208	12673	2381
4209	12676	2378
4210	12679	2375
4211	12682	2372
4212	12685	2369
4213	12688	2366
4214	12691	2363
4215	12694	2360
4216	12697	2357
4217	12700	2354
4218	12702	2351
4219	12705	2348
4220	12708	2345
4221	12711	2342
4222	12714	2339
4223	12717	2336
4224	12720	2333
4225	12723	2330
4226	12726	2327
4227	12729	2324
4228	12732	2321
4229	12735	2318
4230	12738	2315
4231	12741	2312
4232	12744	2309
4233	12747	2306
4234	12750	2303
4235	12753	2300
4236	12755	2297
4237	12759	2294
4238	12762	2291
4239	12765	2288
4240	12768	2285
4241	12771	2282
4242	12774	2279
4243	12777	2276
4244	12781	2273
4245	12784	2270
4246	12787	2267
4247	12790	2264
4248	12795	2261
4249	12798	2258
4250	12801	2255
4251	12804	2252
4252	12808	2249
4253	12811	2246
4254	12814	2243
4255	12817	2240
4256	12820	2237
4257	12823	2234
4258	12825	2231
4259	12828	2228
4260	12831	2225
4261	12834	2222
4262	12837	2219
4263	12840	2216
4264	12843	2213
4265	12846	2210
4266	12849	2207
4267	12852	2204
4268	12855	2201
4269	12858	2198
4270	12861	2195
4271	12864	2192
4272	12867	2189
4273	12871	2186
4274	12874	2183
4275	12877	2180
4276	12880	2177
4277	12883	2174
4278	12886	2171
4279	12889	2168
4280	12893	2165
4281	12896	2162
4282	12900	2159
4283	12903	2156
4284	12906	2153
4285	12910	2150
4286	12913	2147
4287	12916	2144
4288	12922	2142
4289	12926	2139
4290	12929	2136
4291	12934	2133
4292	12938	2130
4293	12941	2127
4294	12944	2124
4295	12947	2121
4296	12950	2118
4297	12954	2115
4298	12957	2112
4299	12961	2109
4300	12964	2106
4301	12967	2103
4302	12970	2100
4303	12973	2097
4304	12976	2094
4305	12979	2091
4306	12982	2088
4307	12985	2085
4308	12988	2082
4309	12993	2080
4310	12996	2077
4311	13000	2074
4312	13003	2071
4313	13006	2068
4314	13009	2065
4315	13012	2062
4316	13015	2059
4317	13018	2056
4318	13021	2053
4319	13024	2050
4320	13027	2047
4321	13030	2044
4322	13033	2041
4323	13036	2038
4324	13039	2035
4325	13042	2032
4326	13045	2028
4327	13048	2025
4328	13051	2022
4329	13053	2019
4330	13056	2016
4331	13059	2013
4332	13062	2010
4333	13065	2007
4334	13068	2004
4335	13071	2001
4336	13074	1998
4337	13077	1995
4338	13080	1992
4339	13083	1989
4340	13086	1986
4341	13089	1983
4342	13092	1980
4343	13095	1977
4344	13098	1974
4345	13102	1971
4346	13105	1968
4347	13107	1965
4348	13110	1962
4349	13113	1959
4350	13117	1956
4351	13120	1953
4352	13123	1950
4353	13126	1947
4354	13129	1944
4355	13133	1941
4356	13136	1938
4357	13139	1935
4358	13143	1932
4359	13146	1929
4360	13149	1926
4361	13153	1923
4362	13156	1920
4363	13159	1917
4364	13164	1915
4365	13168	1912
4366	13174	1909
4367	13181	1907
4368	13186	1904
4369	13192	1901
4370	13195	1898
4371	13198	1895
4372	13201	1892
4373	13204	1889
4374	13208	1886
4375	13211	1883
4376	13214	1880
4377	13217	1877
4378	13220	1874
4379	13223	1871
4380	13226	1868
4381	13230	1865
4382	13234	1863
4383	13238	1860
4384	13241	1857
4385	13244	1854
4386	13247	1851
4387	13250	1848
4388	13254	1845
4389	13257	1842
4390	13260	1839
4391	13263	1836
4392	13266	1833
4393	13269	1830
4394	13272	1827
4395	13275	1824
4396	13278	1820
4397	13281	1817
4398	13284	1814
4399	13287	1811
4400	13290	1808
4401	13293	1805
4402	13296	1802
4403	13299	1799
4404	13302	1796
4405	13305	1793
4406	13308	1790
4407	13311	1787
4408	13314	1784
4409	13317	1781
4410	13320	1778
4411	13323	1775
4412	13326	1772
4413	13329	1769
4414	13332	1766
4415	13335	1763
4416	13338	1760
4417	13341	1757
4418	13343	1754
4419	13346	1751
4420	13349	1748
4421	13352	1745
4422	13355	1742
4423	13358	1739
4424	13361	1736
4425	13364	1733
4426	13367	1730
4427	13370	1727
4428	13373	1724
4429	13376	1721
4430	13379	1718
4431	13382	1715
4432	13385	1712
4433	13390	1709
4434	13394	1706
4435	13397	1703
4436	13400	1700
4437	13403	1697
4438	13406	1694
4439	13409	1691
4440	13412	1688
4441	13415	1685
4442	13418	1682
4443	13421	1679
4444	13424	1676
4445	13427	1673
4446	13430	1670
4447	13433	1667
4448	13436	1664
4449	13438	1660
4450	13441	1657
4451	13444	1654
4452	13447	1651
4453	13450	1648
4454	13453	1645
4455	13456	1642
4456	13459	1639
4457	13462	1636
4458	13464	1633
4459	13467	1630
4460	13470	1627
4461	13473	1624
4462	13476	1621
4463	13479	1618
4464	13482	1615
4465	13485	1612
4466	13488	1609
4467	13491	1606
4468	13494	1603
4469	13497	1600
4470	13500	1597
4471	13503	1594
4472	13506	1591
4473	13509	1588
4474	13512	1585
4475	13515	1582
4476	13518	1579
4477	13520	1576
4478	13523	1573
4479	13526	1570
4480	13529	1567
4481	13532	1564
4482	13535	1560
4483	13538	1557
4484	13541	1554
4485	13544	1551
4486	13547	1548
4487	13550	1545
4488	13553	1542
4489	13556	1539
4490	13559	1536
4491	13562	1533
4492	13565	1530
4493	13568	1527
4494	13571	1524
4495	13575	1521
4496	13577	1518
4497	13580	1515
4498	13583	1512
4499	13586	1509
4500	13591	1506
4501	13594	1503
4502	13597	1500
4503	13600	1497
4504	13603	1494
4505	13607	1491
4506	13610	1488
4507	13613	1485
4508	13616	1482
4509	13619	1479
4510	13622	1476
4511	13625	1473
4512	13628	1470
4513	13630	1467
4514	13633	1464
4515	13636	1461
4516	13639	1458
4517	13642	1455
4518	13645	1452
4519	13648	1449
4520	13651	1446
4521	13655	1443
4522	13657	1440
4523	13660	1437
4524	13663	1434
4525	13667	1431
4526	13670	1428
4527	13673	1425
4528	13676	1422
4529	13679	1419
4530	13686	1416
4531	13690	1413
4532	13693	1410
4533	13697	1407
4534	13700	1404
4535	13703	1401
4536	13706	1398
4537	13709	1395
4538	13712	1392
4539	13715	1389
4540	13718	1386
4541	13721	1383
4542	13724	1380
4543	13727	1377
4544	13730	1374
4545	13732	1371
4546	13736	1368
4547	13739	1365
4548	13742	1362
4549	13745	1359
4550	13748	1356
4551	13751	1353
4552	13754	1350
4553	13757	1347
4554	13760	1344
4555	13763	1341
4556	13766	1338
4557	13769	1335
4558	13772	1332
4559	13776	1329
4560	13779	1326
4561	13782	1323
4562	13785	1320
4563	13790	1317
4564	13793	1314
4565	13796	1311
4566	13799	1308
4567	13802	1305
4568	13805	1302
4569	13808	1299
4570	13812	1296
4571	13815	1293
4572	13817	1290
4573	13820	1287
4574	13823	1284
4575	13826	1281
4576	13829	1278
4577	13832	1275
4578	13835	1272
4579	13838	1269
4580	13841	1266
4581	13844	1263
4582	13847	1259
4583	13850	1256
4584	13854	1253
4585	13856	1250
4586	13859	1247
4587	13862	1244
4588	13865	1241
4589	13868	1238
4590	13871	1235
4591	13874	1232
4592	13877	1229
4593	13880	1226
4594	13883	1223
4595	13886	1220
4596	13889	1217
4597	13893	1214
4598	13896	1211
4599	13899	1208
4600	13902	1205
4601	13905	1202
4602	13908	1199
4603	13911	1196
4604	13914	1193
4605	13917	1190
4606	13920	1187
4607	13923	1184
4608	13926	1181
4609	13929	1178
4610	13933	1175
4611	13936	1172
4612	13939	1169
4613	13942	1166
4614	13945	1163
4615	13948	1160
4616	13951	1157
4617	13954	1154
4618	13957	1151
4619	13960	1148
4620	13963	1145
4621	13966	1142
4622	13970	1139
4623	13973	1136
4624	13976	1133
4625	13979	1130
4626	13982	1127
4627	13985	1124
4628	13990	1121
4629	13994	1118
4630	13996	1115
4631	13999	1112
4632	14002	1109
4633	14005	1106
4634	14008	1103
4635	14011	1100
4636	14014	1097
4637	14017	1094
4638	14020	1091
4639	14023	1088
4640	14026	1084
4641	14028	1081
4642	14031	1078
4643	14034	1075
4644	14037	1072
4645	14040	1069
4646	14043	1066
4647	14046	1063
4648	14049	1060
4649	14052	1057
4650	14054	1054
4651	14057	1051
4652	14060	1048
4653	14063	1045
4654	14066	1042
4655	14069	1039
4656	14072	1036
4657	14075	1033
4658	14078	1030
4659	14081	1027
4660	14084	1024
4661	14087	1021
4662	14089	1018
4663	14092	1015
4664	14095	1012
4665	14098	1009
4666	14101	1006
4667	14104	1003
4668	14107	1000
4669	14110	997
4670	14113	994
4671	14115	991
4672	14118	987
4673	14121	984
4674	14124	981
4675	14127	978
4676	14130	975
4677	14133	972
4678	14136	969
4679	14139	966
4680	14142	963
4681	14144	960
4682	14147	957
4683	14150	954
4684	14153	951
4685	14156	948
4686	14159	945
4687	14162	942
4688	14165	939
4689	14168	936
4690	14171	933
4691	14174	930
4692	14177	927
4693	14180	924
4694	14182	921
4695	14185	918
4696	14190	915
4697	14194	912
4698	14197	909
4699	14200	906
4700	14203	903
4701	14206	900
4702	14210	897
4703	14213	894
4704	14216	891
4705	14219	888
4706	14222	885
4707	14225	882
4708	14228	879
4709	14231	876
4710	14234	873
4711	14237	870
4712	14239	867
4713	14242	864
4714	14245	861
4715	14248	858
4716	14251	855
4717	14254	852
4718	14257	848
4719	14260	845
4720	14263	842
4721	14266	839
4722	14269	836
4723	14272	833
4724	14275	830
4725	14278	827
4726	14281	824
4727	14284	821
4728	14287	818
4729	14290	815
4730	14293	812
4731	14296	809
4732	14298	806
4733	14301	803
4734	14304	800
4735	14307	797
4736	14310	794
4737	14313	791
4738	14316	788
4739	14319	785
4740	14322	782
4741	14325	779
4742	14328	776
4743	14331	773
4744	14334	770
4745	14337	767
4746	14340	764
4747	14343	761
4748	14345	758
4749	14349	755
4750	14352	752
4751	14354	749
4752	14357	746
4753	14360	743
4754	14363	740
4755	14366	737
4756	14369	734
4757	14372	731
4758	14375	727
4759	14378	724
4760	14381	721
4761	14384	718
4762	14389	715
4763	14392	712
4764	14395	709
4765	14398	706
4766	14401	703
4767	14404	700
4768	14407	697
4769	14410	694
4770	14413	691
4771	14416	688
4772	14419	685
4773	14422	682
4774	14425	679
4775	14428	676
4776	14431	673
4777	14434	670
4778	14436	667
4779	14439	664
4780	14442	661
4781	14445	658
4782	14448	655
4783	14451	652
4784	14454	649
4785	14457	646
4786	14460	643
4787	14463	640
4788	14466	637
4789	14469	634
4790	14472	631
4791	14475	628
4792	14478	625
4793	14481	622
4794	14484	619
4795	14487	616
4796	14490	613
4797	14492	610
4798	14495	607
4799	14498	604
4800	14501	601
4801	14504	598
4802	14507	595
4803	14510	592
4804	14513	588
4805	14516	585
4806	14519	582
4807	14521	579
4808	14524	576
4809	14527	573
4810	14530	570
4811	14533	567
4812	14536	564
4813	14539	561
4814	14542	558
4815	14545	555
4816	14548	552
